offChipTempValue,offChipTempStatus,offChipTempMessage,onboardBrightnessValue,onboardBrightnessStatus,onboardBrightnessMessage,onboardTemperatureValue,onboardTemperatureStatus,onboardHumidityValue,onboardHumidityStatus,onboardTemperatureMessage,onboardHumidityMessage,barometerTemperaturValue,barometerTemperaturStatus,barometerPressureValue,barometerPressureStatus,barometerTemperatureMessage,barometerPressureMessage,presenceValue,presenceStatus,presenceMessage,rilevationTime,imei,props
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T11:02:12.000255,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101568.0,OK,,,0,OK,No humans detected!,2020-01-08T11:01:59.000876,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101558.0,OK,,,0,OK,No humans detected!,2020-01-08T11:01:42.000591,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101568.0,OK,,,0,OK,No humans detected!,2020-01-08T11:01:18.000352,000000001b982f0d,[]
20.0,OK,,0.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101558.0,OK,,,0,OK,No humans detected!,2020-01-08T11:00:21.000068,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101584.0,OK,,,0,OK,No humans detected!,2020-01-08T11:00:12.000514,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101570.0,OK,,,0,OK,No humans detected!,2020-01-08T11:00:04.000705,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101571.0,OK,,,0,OK,No humans detected!,2020-01-08T10:59:58.000292,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:59:30.000148,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101560.0,OK,,,0,OK,No humans detected!,2020-01-08T10:59:19.000880,000000001b982f0d,[]
20.0,OK,,0.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101570.0,OK,,,0,OK,No humans detected!,2020-01-08T10:59:19.000006,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101566.0,OK,,,0,OK,No humans detected!,2020-01-08T10:59:14.000927,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101568.0,OK,,,0,OK,No humans detected!,2020-01-08T10:59:14.000841,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101564.0,OK,,,0,OK,No humans detected!,2020-01-08T10:59:05.000912,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101547.0,OK,,,0,OK,No humans detected!,2020-01-08T10:58:58.000779,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101554.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-08T10:58:52.000780,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101573.0,OK,,,0,OK,No humans detected!,2020-01-08T10:58:35.000100,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,23.0,OK,,,23.0,OK,101541.0,OK,,,0,OK,No humans detected!,2020-01-08T10:58:34.000084,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,23.0,OK,,,23.0,OK,101540.0,OK,,,0,OK,No humans detected!,2020-01-08T10:58:22.000684,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,21.0,OK,,,22.0,OK,101562.0,OK,,,0,OK,No humans detected!,2020-01-08T10:58:21.000195,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:58:15.000508,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,22.0,OK,,,23.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:58:12.000451,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T10:57:57.000827,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T10:57:46.000928,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101579.0,OK,,,0,OK,No humans detected!,2020-01-08T10:57:16.000507,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101559.0,OK,,,0,OK,No humans detected!,2020-01-08T10:57:07.000986,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101590.0,OK,,,0,OK,No humans detected!,2020-01-08T10:56:52.000360,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101605.0,OK,,,0,OK,No humans detected!,2020-01-08T10:56:35.000097,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101558.0,OK,,,0,OK,No humans detected!,2020-01-08T10:56:28.000860,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,21.0,OK,,,23.0,OK,101532.0,OK,,,0,OK,No humans detected!,2020-01-08T10:56:17.000364,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101546.0,OK,,,0,OK,No humans detected!,2020-01-08T10:56:12.000364,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:56:10.000680,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:56:02.000478,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:55:47.000116,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:55:44.000848,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:55:33.000457,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,24.0,OK,,,23.0,OK,101559.0,OK,,,0,OK,No humans detected!,2020-01-08T10:55:26.000595,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101556.0,OK,,,0,OK,No humans detected!,2020-01-08T10:55:11.000820,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101555.0,OK,,,0,OK,No humans detected!,2020-01-08T10:54:56.000800,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,23.0,OK,,,23.0,OK,101534.0,OK,,,0,OK,No humans detected!,2020-01-08T10:54:18.000077,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101577.0,OK,,,0,OK,No humans detected!,2020-01-08T10:54:03.000211,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101593.0,OK,,,0,OK,No humans detected!,2020-01-08T10:54:00.000955,000000001b982f0d,[]
20.0,OK,,2.0,OK,,22.0,OK,26.0,OK,,,23.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:53:54.000982,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101570.0,OK,,,0,OK,No humans detected!,2020-01-08T10:53:48.000107,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101568.0,OK,,,0,OK,No humans detected!,2020-01-08T10:53:46.000390,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101557.0,OK,,,0,OK,No humans detected!,2020-01-08T10:53:40.000352,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,23.0,OK,,,23.0,OK,101544.0,OK,,,0,OK,No humans detected!,2020-01-08T10:53:09.000967,000000001b982f0d,[]
20.0,OK,,1.0,OK,,22.0,OK,26.0,OK,,,23.0,OK,101552.0,OK,,,0,OK,No humans detected!,2020-01-08T10:53:08.000634,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101586.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:55.000568,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:43.000921,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101564.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:34.000660,000000001b982f0d,[]
20.0,OK,,1.0,OK,,22.0,OK,26.0,OK,,,23.0,OK,101548.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:30.000300,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101568.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:21.000644,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,29.0,OK,,,23.0,OK,101566.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:21.000482,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,22.0,OK,,,23.0,OK,101545.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-08T10:52:13.000932,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101609.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:04.000633,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101576.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:03.000674,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101556.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:03.000558,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:52:01.000477,000000001b982f0d,[]
20.0,OK,,3.0,OK,,22.0,OK,29.0,OK,,,23.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:51:50.000711,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:51:40.000113,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101566.0,OK,,,0,OK,No humans detected!,2020-01-08T10:51:36.000518,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,24.0,OK,,,23.0,OK,101573.0,OK,,,0,OK,No humans detected!,2020-01-08T10:51:25.000416,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101570.0,OK,,,0,OK,No humans detected!,2020-01-08T10:51:09.000078,000000001b982f0d,[]
20.0,OK,,2.0,OK,,22.0,OK,29.0,OK,,,23.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T10:51:05.000836,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:51:01.000913,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,23.0,OK,,,23.0,OK,101534.0,OK,,,0,OK,No humans detected!,2020-01-08T10:50:46.000233,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,25.0,OK,,,23.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:50:35.000672,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,25.0,OK,,,23.0,OK,101558.0,OK,,,0,OK,No humans detected!,2020-01-08T10:50:31.000876,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,23.0,OK,101570.0,OK,,,0,OK,No humans detected!,2020-01-08T10:50:22.000781,000000001b982f0d,[]
19.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:50:22.000750,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,24.0,OK,,,23.0,OK,101557.0,OK,,,0,OK,No humans detected!,2020-01-08T10:50:11.000918,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101562.0,OK,,,0,OK,No humans detected!,2020-01-08T10:49:33.000949,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101564.0,OK,,,0,OK,No humans detected!,2020-01-08T10:49:12.000274,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101564.0,OK,,,0,OK,No humans detected!,2020-01-08T10:49:10.000019,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,23.0,OK,,,23.0,OK,101534.0,OK,,,0,OK,No humans detected!,2020-01-08T10:48:40.000142,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101568.0,OK,,,0,OK,No humans detected!,2020-01-08T10:48:24.000682,000000001b982f0d,[]
20.0,OK,,1.0,OK,,22.0,OK,26.0,OK,,,23.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:48:07.000789,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101554.0,OK,,,0,OK,No humans detected!,2020-01-08T10:47:52.000476,000000001b982f0d,[]
19.0,OK,,2.0,OK,,21.0,OK,19.0,OK,,,22.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:47:31.000523,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,23.0,OK,,,23.0,OK,101547.0,OK,,,0,OK,No humans detected!,2020-01-08T10:47:06.000704,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,21.0,OK,,,22.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:45:57.000745,000000001b982f0d,[]
20.0,OK,,2.0,OK,,21.0,OK,25.0,OK,,,23.0,OK,101561.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-08T10:45:44.000827,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,24.0,OK,,,23.0,OK,101579.0,OK,,,0,OK,No humans detected!,2020-01-08T10:45:23.000201,000000001b982f0d,[]
21.0,OK,,2.0,OK,,21.0,OK,21.0,OK,,,23.0,OK,101543.0,OK,,,0,OK,No humans detected!,2020-01-08T10:45:23.000050,000000001b982f0d,[]
20.0,OK,,3.0,OK,,22.0,OK,29.0,OK,,,23.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:45:14.000905,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,33.0,OK,,,24.0,OK,101556.0,OK,,,0,OK,No humans detected!,2020-01-08T10:45:11.000316,000000001b982f0d,[]
20.0,OK,,2.0,OK,,22.0,OK,26.0,OK,,,23.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:45:00.000898,000000001b982f0d,[]
20.0,OK,,1.0,OK,,22.0,OK,24.0,OK,,,23.0,OK,101554.0,OK,,,0,OK,No humans detected!,2020-01-08T10:44:29.000157,000000001b982f0d,[]
20.0,OK,,1.0,OK,,21.0,OK,23.0,OK,,,23.0,OK,101525.0,OK,,,0,OK,No humans detected!,2020-01-08T10:44:26.000557,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:43:41.000936,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:43:41.000936,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,29.0,OK,,,23.0,OK,101570.0,OK,,,0,OK,No humans detected!,2020-01-08T10:42:53.000355,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101564.0,OK,,,0,OK,No humans detected!,2020-01-08T10:42:12.000955,000000001b982f0d,[]
20.0,OK,,2.0,OK,,22.0,OK,26.0,OK,,,23.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:41:41.000578,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,33.0,OK,,,24.0,OK,101566.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-08T10:40:23.000190,000000001b982f0d,[]
21.0,OK,,0.0,OK,,23.0,OK,33.0,OK,,,24.0,OK,101562.0,OK,,,0,OK,No humans detected!,2020-01-08T10:39:58.000731,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,33.0,OK,,,24.0,OK,101565.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-08T10:36:57.000136,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T10:34:56.000238,000000001b982f0d,[]
22.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101562.0,OK,,,0,OK,No humans detected!,2020-01-08T10:34:41.000868,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:33:38.000032,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:33:20.000626,000000001b982f0d,[]
21.0,OK,,0.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101559.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-08T10:32:49.000414,000000001b982f0d,[]
21.0,OK,,0.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101559.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-08T10:32:49.000414,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101567.0,OK,,,0,OK,No humans detected!,2020-01-08T10:32:39.000352,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101564.0,OK,,,0,OK,No humans detected!,2020-01-08T10:32:12.000092,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:31:44.000627,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101559.0,OK,,,0,OK,No humans detected!,2020-01-08T10:31:38.000308,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,33.0,OK,,,24.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T10:31:24.000961,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:31:06.000681,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101555.0,OK,,,0,OK,No humans detected!,2020-01-08T10:30:58.000049,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:30:46.000076,000000001b982f0d,[]
20.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:30:39.000288,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101559.0,OK,,,0,OK,No humans detected!,2020-01-08T10:30:38.000506,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101560.0,OK,,,0,OK,No humans detected!,2020-01-08T10:30:29.000551,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101552.0,OK,,,0,OK,No humans detected!,2020-01-08T10:30:01.000519,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101556.0,OK,,,0,OK,No humans detected!,2020-01-08T10:29:32.000861,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101550.0,OK,,,0,OK,No humans detected!,2020-01-08T10:28:52.000537,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101568.0,OK,,,0,OK,No humans detected!,2020-01-08T10:28:35.000958,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101542.0,OK,,,0,OK,No humans detected!,2020-01-08T10:28:33.000274,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:28:21.000746,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101559.0,OK,,,0,OK,No humans detected!,2020-01-08T10:28:19.000469,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101568.0,OK,,,0,OK,No humans detected!,2020-01-08T10:28:05.000785,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:48.000657,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:45.000222,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,33.0,OK,,,24.0,OK,101566.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:41.000519,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101543.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:29.000042,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:28.000131,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101569.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:23.000400,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101534.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:22.000685,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101554.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:21.000033,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101563.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:11.000737,000000001b982f0d,[]
20.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101556.0,OK,,,0,OK,No humans detected!,2020-01-08T10:27:11.000260,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101559.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-08T10:26:50.000599,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101559.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:43.000084,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101554.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:38.000474,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101558.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:38.000381,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101572.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:36.000419,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101547.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:35.000393,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101547.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:29.000287,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101557.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:16.000573,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:02.000330,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:26:00.000719,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101545.0,OK,,,0,OK,No humans detected!,2020-01-08T10:25:58.000425,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101559.0,OK,,,0,OK,No humans detected!,2020-01-08T10:25:54.000556,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,33.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:25:51.000185,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101553.0,OK,,,0,OK,No humans detected!,2020-01-08T10:25:29.000566,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101557.0,OK,,,0,OK,No humans detected!,2020-01-08T10:25:25.000606,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101562.0,OK,,,0,OK,No humans detected!,2020-01-08T10:25:13.000855,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101556.0,OK,,,0,OK,No humans detected!,2020-01-08T10:25:05.000954,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101550.0,OK,,,0,OK,No humans detected!,2020-01-08T10:24:55.000335,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101561.0,OK,,,0,OK,No humans detected!,2020-01-08T10:24:51.000799,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101560.0,OK,,,0,OK,No humans detected!,2020-01-08T10:24:49.000020,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,33.0,OK,,,24.0,OK,101565.0,OK,,,0,OK,No humans detected!,2020-01-08T10:24:47.000199,000000001b982f0d,[]
